Date,Open,High,Low,Close,Volume
1999-03-22,0.040957937238638026,0.04107807523169382,0.038928426802158356,0.038928426802158356,36672000
1999-03-23,0.03916686009364502,0.03916686009364502,0.03582408646557109,0.036540329456329346,163968000
1999-03-24,0.03630097582936287,0.0365403327740114,0.034868486301375914,0.03630097582936287,60864000
1999-03-25,0.036181768401846816,0.03821219504021841,0.03606254597068351,0.03677879273891449,40320000
1999-03-26,0.037256578794430464,0.04012247025932697,0.037256578794430464,0.040003251284360886,88272000
1999-03-29,0.04119730368256569,0.04215290393391594,0.040481057022303306,0.04119730368256569,65952000
1999-03-30,0.041316524714786376,0.04167510415313961,0.0374950322858264,0.037734389305114746,69504000
1999-03-31,0.03892843001068914,0.04083871820894911,0.0371373642179237,0.040360916405916214,153600000
1999-04-01,0.0403609241382746,0.04060028459258361,0.038450635574040944,0.039166878908872604,30432000
1999-04-05,0.03868998872415574,0.039644673319016006,0.03773438511542128,0.0379728265106678,98640000
1999-04-06,0.03833141393356166,0.0384506329373124,0.03630098748258945,0.037018146365880966,69696000
1999-04-07,0.03725658363762298,0.04036091687240941,0.03701814224028643,0.04012247547507286,89280000
1999-04-08,0.04036091660887112,0.04203276342095734,0.03988403381731183,0.04083871841430664,130128000
1999-04-09,0.04107807909218357,0.04107807909218357,0.03988403407773631,0.04012247547507286,48624000
1999-04-12,0.03964468889327648,0.03964468889327648,0.03773439993923223,0.03845064342021942,33312000
1999-04-13,0.03916687346910843,0.03916687346910843,0.03630098493017747,0.03689800575375557,36144000
1999-04-14,0.036778781900485266,0.03761516303465549,0.03582409396767616,0.03582409396767616,48288000
1999-04-15,0.03677879273891449,0.03677879273891449,0.035824104524766066,0.03677879273891449,35856000
1999-04-16,0.0365403401114403,0.03856985072086252,0.0365403401114403,0.0379728265106678,38928000
1999-04-19,0.03845062059401353,0.03845062059401353,0.035824089718221805,0.03630097582936287,31296000
1999-04-20,0.0363009873490815,0.037734389512816956,0.03522616120926416,0.035584744065999985,67680000
1999-04-21,0.03558474931369905,0.036300992702405305,0.035346304439093215,0.036181770265102386,37488000
1999-04-22,0.03630098313293117,0.03630098313293117,0.03427147252271488,0.03462913632392883,227184000
1999-04-23,0.03450992632890386,0.03462914877765411,0.03271885988631232,0.03295821696519852,126048000
1999-04-26,0.03295819814730434,0.033435084253611615,0.030569193045812713,0.03128635510802269,123504000
1999-04-27,0.0320026049196927,0.034868493316734736,0.03152480311513853,0.03462913632392883,226944000
1999-04-28,0.034868493787684564,0.034868493787684564,0.0333158693635859,0.03439069539308548,120096000
1999-04-29,0.034509914384161386,0.03462913679164579,0.033674452183517584,0.03439069539308548,48144000
1999-04-30,0.03474927468549093,0.03630098350714923,0.03450991427380906,0.03486849367618561,99312000
1999-05-03,0.035226161060418086,0.035226161060418086,0.03415225393911976,0.03510694205760956,33840000
1999-05-04,0.035106946559123935,0.035106946559123935,0.032480414524148,0.03319665789604187,96048000
1999-05-05,0.03343509892207711,0.03391290083527565,0.03152481028336647,0.03391290083527565,144576000
1999-05-06,0.0336744586620318,0.034390702009395306,0.03224105295324101,0.03325626626610756,35616000
1999-05-07,0.032241039185324144,0.0336744442820068,0.032241039185324144,0.03343508392572403,25008000
1999-05-10,0.03319664258311258,0.03415224256449332,0.03319664258311258,0.03343508392572403,19680000
1999-05-11,0.034868487604539276,0.03630097718606362,0.03415224452198105,0.03522615134716034,171744000
1999-05-12,0.035584732773573276,0.036421113808531955,0.03510693106515033,0.03630097582936287,168480000
1999-05-13,0.03630097582936287,0.03725657582980099,0.036181753447475665,0.03630097582936287,69936000
1999-05-14,0.03630098362322885,0.03630098362322885,0.03391289358207789,0.03439069539308548,28464000
1999-05-17,0.03391289691185269,0.03606254234910011,0.033793674492662296,0.03606254234910011,35760000
1999-05-18,0.03642112516590148,0.038212191162532876,0.03534629903200033,0.037734389305114746,151536000
1999-05-19,0.03940623634057048,0.040838722900356526,0.03546552148839748,0.03606254234910011,451728000
1999-05-20,0.03630099185031213,0.03630099185031213,0.03188339017034927,0.03319665789604187,178176000
1999-05-21,0.0327188601652218,0.0327188601652218,0.03152481472117899,0.03248041868209839,303504000
1999-05-24,0.032718838739400194,0.03343508173395398,0.03188337337315222,0.0323602594435215,162624000
1999-05-25,0.03248040897392607,0.03295820739516537,0.03224104854813297,0.03259962797164917,130080000
1999-05-26,0.03248041868209839,0.034152262690191185,0.03248041868209839,0.03248041868209839,104736000
1999-05-27,0.032718870917906144,0.032718870917906144,0.03224106878042221,0.03224106878042221,82320000
1999-05-28,0.03271885038578096,0.03271885038578096,0.03224104854813297,0.03259962797164917,88656000
1999-06-01,0.03248039594499156,0.03271883726119995,0.03200259429900521,0.03271883726119995,98544000
1999-06-02,0.03271884850807223,0.03271884850807223,0.03152480348944664,0.03152480348944664,130128000
1999-06-03,0.0323602594435215,0.032599616367706,0.03200259574484641,0.0323602594435215,41568000
1999-06-04,0.03259962797164917,0.03271885038578096,0.032360270962264764,0.03259962797164917,78912000
1999-06-07,0.03277846940248261,0.03343510334378986,0.03271885988631232,0.03295821696519852,125136000
1999-06-08,0.03307742602639342,0.03439069337748413,0.032958203625896514,0.03379366919398308,153312000
1999-06-09,0.03391289358207789,0.035106938602653376,0.03391289358207789,0.03439069539308548,95184000
1999-06-10,0.03439068943749634,0.03462913079476469,0.03415224466382007,0.03450990840792656,36096000
1999-06-11,0.034509912361572734,0.03462913476206964,0.03259962424338928,0.03379366919398308,61008000
1999-06-14,0.03385329267617646,0.0339129056092646,0.0322410581847621,0.03248041868209839,51648000
1999-06-15,0.03248041868209839,0.0327188601652218,0.03200261670163869,0.03248041868209839,49296000
1999-06-16,0.032958197824093434,0.03439068732351246,0.03248039954160691,0.03343508392572403,64416000
1999-06-17,0.033196662145681496,0.033674464126141196,0.03248041868209839,0.03248041868209839,74928000
1999-06-18,0.03271884120508198,0.03271884120508198,0.03128635510802269,0.03128635510802269,158736000
1999-06-21,0.032241057909925604,0.03295821696519852,0.03137532944671498,0.03295821696519852,83472000
1999-06-22,0.0329581956635847,0.0329581956635847,0.03164401303256024,0.0323602594435215,193056000
1999-06-23,0.03200261642883478,0.03295821696519852,0.031644033484788635,0.03295821696519852,210912000
1999-06-24,0.03319667305539007,0.03319667305539007,0.0320026272189377,0.03224106878042221,115200000
1999-06-25,0.03200259429900521,0.03307741654087844,0.03200259429900521,0.03271883726119995,73536000
1999-06-28,0.03379367883343133,0.03379367883343133,0.032480414524148,0.03319665789604187,109152000
1999-06-29,0.03367445440377512,0.034032114816992955,0.03319665256126463,0.03355523198843002,92688000
1999-06-30,0.03462912621257318,0.036540329456329346,0.033912883221814925,0.036540329456329346,269232000
1999-07-01,0.03654034012573707,0.03654034012573707,0.03271884811958668,0.03462913632392883,88992000
1999-07-02,0.035106940487202615,0.03713736683130264,0.034390697239186606,0.03713736683130264,224880000
1999-07-06,0.03749502838475545,0.03749502838475545,0.036778785180136,0.03725658357143402,198096000
1999-07-07,0.03749501718921241,0.03749501718921241,0.036540329456329346,0.036540329456329346,63120000
1999-07-08,0.03677879426725887,0.03797283615819432,0.03558474895991409,0.03737581521272659,186048000
1999-07-09,0.03725658827880492,0.0408387237683857,0.03725658827880492,0.0405406728386879,211728000
1999-07-12,0.04298836945901975,0.04418241453308812,0.041316522552538405,0.042391348630189896,401040000
1999-07-13,0.04286914101416343,0.043107585806263414,0.040600273598100006,0.042510561645030975,138864000
1999-07-14,0.04251056522639286,0.04346616883726392,0.040600277018527,0.04083871841430664,137952000
1999-07-15,0.04119729816378386,0.042510562062375266,0.041078075766563416,0.041078075766563416,137040000
1999-07-16,0.041794335353555805,0.04227213731136426,0.04107809192392779,0.041913557797670364,103872000
1999-07-19,0.04203276342095734,0.04215290142451917,0.040600277018527,0.04083871841430664,43632000
1999-07-20,0.04083871868096477,0.04083871868096477,0.03868998906328904,0.04012247547507286,178752000
1999-07-21,0.03964466994073822,0.03964466994073822,0.03773438189992663,0.038928426802158356,112080000
1999-07-22,0.038689991338746565,0.038689991338746565,0.036778787408530834,0.03713736683130264,213264000
1999-07-23,0.03701814441741835,0.03821218950209046,0.03701814441741835,0.03713736683130264,80256000
1999-07-26,0.03809204918271419,0.03809204918271419,0.03725658357143402,0.03725658357143402,60528000
1999-07-27,0.03725659277660899,0.037495037648844196,0.03677879426725887,0.03737581521272659,98592000
1999-07-28,0.03725658331105405,0.038450628315035026,0.037137364321635016,0.0379728265106678,244224000
1999-07-29,0.037256578453909485,0.038450623302222695,0.03701813708974859,0.03833140432834625,388800000
1999-07-30,0.03833142438396566,0.039406247404359156,0.0382122019313021,0.03845064342021942,452304000
1999-08-02,0.038450638329556266,0.03892844025836766,0.038212196872207345,0.03880922123789787,313344000
1999-08-03,0.038809205797385116,0.038809205797385116,0.03749502297068686,0.037853602319955826,255216000
1999-08-04,0.038092043682439194,0.0382121816692248,0.037734379930510153,0.037853602319955826,89952000
1999-08-05,0.03785362239189579,0.03845064342021942,0.037256597947162365,0.03845064342021942,240576000
1999-08-06,0.03833142438396566,0.03856986587288298,0.0382122019313021,0.03845064342021942,183984000
1999-08-09,0.03856986587288298,0.03892844541228929,0.0382122019313021,0.03845064342021942,31056000
1999-08-10,0.03868999602834996,0.040838726032844934,0.038450635574040944,0.039166878908872604,212064000
1999-08-11,0.03988402353961209,0.042272112937527584,0.03940622185730111,0.0417943112552166,197712000
1999-08-12,0.04203276521407037,0.04489865715506591,0.041794323808118844,0.043823834508657455,239616000
1999-08-13,0.043466167599088036,0.04430163318259821,0.04298836580726316,0.04334694519639015,84672000
1999-08-16,0.043704612693900524,0.043704612693900524,0.040241699885057734,0.04167510196566582,223440000
1999-08-17,0.0417943112552166,0.04251055427186336,0.040719488931630535,0.0417943112552166,193536000
1999-08-18,0.04131651380357889,0.043226801714790514,0.04048104832601157,0.04274991899728775,279888000
1999-08-19,0.04573503656506715,0.05421348963754017,0.04418241215498096,0.05182448402047157,1966992000
1999-08-20,0.05194463395964734,0.05230229442823516,0.04943640535985567,0.05134760960936546,353088000
1999-08-23,0.0506304392064307,0.0506304392064307,0.04657050235464029,0.04824234917759895,507984000
1999-08-24,0.04752609905714764,0.04848169911879437,0.04513800937575937,0.048003900796175,398064000
1999-08-25,0.048123126569381634,0.04860092837592529,0.045854258956912246,0.04776454716920853,350352000
1999-08-26,0.047764558782872196,0.048481717757591275,0.04633207202881909,0.04704831540584564,275376000
1999-08-27,0.04800390086131711,0.05158603197185255,0.04776454048460436,0.04967574402689934,552384000
1999-08-30,0.05051121178145688,0.05146681530360675,0.047406878855156195,0.04949599876999855,158640000
1999-08-31,0.04967575145503186,0.05397412972736068,0.0487201512491952,0.05373568832874298,786864000
1999-09-01,0.05373568574760659,0.05373568574760659,0.050391992244246495,0.05122745782136917,565344000
1999-09-02,0.04955560940552155,0.050869792324118146,0.0484817024772982,0.05063043534755707,341088000
1999-09-03,0.05158604897614578,0.052302292314879574,0.050630448598208026,0.05098902806639671,258864000
1999-09-07,0.05182448674740077,0.05182448674740077,0.05051121926209092,0.05075057968497276,124416000
1999-09-08,0.050869792324118146,0.051227456101057944,0.05063043534755707,0.05063043534755707,170064000
1999-09-09,0.051108244965618936,0.05146682439501038,0.04895859616795054,0.049914199858903885,209472000
1999-09-10,0.050750573342743695,0.05134759409624457,0.05039199055199172,0.05063043534755707,167424000
1999-09-13,0.050869795924186584,0.050869795924186584,0.04848170590836091,0.04895859211683273,174432000
1999-09-14,0.04895858114542481,0.04895858114542481,0.047287650303488575,0.04752609506249428,250368000
1999-09-15,0.04692908411619475,0.04848170861035948,0.046570504696489774,0.04788468778133392,212736000
1999-09-16,0.04728766282991469,0.04776454905784478,0.046092702175775414,0.046689726412296295,158112000
1999-09-17,0.04639167403098052,0.04680986637655029,0.04489865899495738,0.04657050594687462,171648000
1999-09-20,0.04573502888145718,0.04633205299425933,0.04489864781498909,0.04489864781498909,229104000
1999-09-21,0.04394397114592622,0.04418241254443639,0.04000325668150535,0.04060027748346329,737328000
1999-09-22,0.04060028150897234,0.04179432664768602,0.03821219123154497,0.04155588522553444,375984000
1999-09-23,0.04167510963008416,0.04179433206481727,0.03773439426417033,0.03809205815196037,379584000
1999-09-24,0.038212186934739406,0.0391668715299732,0.0320026049196927,0.03462913632392883,684912000
1999-09-27,0.03689801175366862,0.037495036090736296,0.03462914366937959,0.03677879273891449,432000000
1999-09-28,0.03683839474070813,0.040600277283628215,0.03677878524547611,0.04012247547507286,413184000
1999-09-29,0.040957942772659975,0.042510567252657956,0.03630098493017747,0.03689800575375557,594048000
1999-09-30,0.03821219504021841,0.03940624029794458,0.036300990833010124,0.03677879273891449,342528000
1999-10-01,0.03618175016235084,0.03749501718921241,0.03462912621257318,0.036540329456329346,347760000
1999-10-04,0.03773438537914053,0.03785360778580124,0.036778785180136,0.03725658357143402,177600000
1999-10-05,0.03725658339435455,0.04107807882396253,0.03725658339435455,0.04083871841430664,478080000
1999-10-06,0.04095794961740729,0.04776455731737064,0.04060028573871404,0.04573504626750946,1508736000
1999-10-07,0.047645317253355295,0.047645317253355295,0.042510558624802845,0.04274991899728775,487296000
1999-10-08,0.04274991856667012,0.0462128306078806,0.0410780720310503,0.04489864781498909,398928000
1999-10-11,0.045257234726953824,0.04537645713327948,0.04251056530897519,0.04370461031794548,544464000
1999-10-12,0.043943969017987396,0.04442177080575747,0.04298836544244726,0.04310758784413338,322992000
1999-10-13,0.04262980122729838,0.04262980122729838,0.04107809192392779,0.041913557797670364,280368000
1999-10-14,0.04203276029250203,0.04203276029250203,0.04060027399669018,0.041078075766563416,192336000
1999-10-15,0.03904765261253483,0.04107807882396253,0.03892843020644078,0.04083871841430664,210720000
1999-10-18,0.04095795742706181,0.04095795742706181,0.038450643991060386,0.038690004497766495,215184000
1999-10-19,0.03988403642341868,0.03988403642341868,0.036421123583286634,0.03713736683130264,308928000
1999-10-20,0.03773439993923223,0.03892844541228929,0.037137378910908604,0.03845064342021942,348720000
1999-10-21,0.03833140781231675,0.04024169594049454,0.03725658184018824,0.04024169594049454,382128000
1999-10-22,0.04012247760161531,0.04239134876029886,0.04012247760161531,0.04119730368256569,286752000
1999-10-25,0.040957948461180144,0.04155588838172428,0.039166878908872604,0.039166878908872604,213840000
1999-10-26,0.040838715204838096,0.04442176895707828,0.040600273827797295,0.0429883636534214,481248000
1999-10-27,0.04322680521028119,0.04346616560212172,0.04036091360484965,0.041078075766563416,214128000
1999-10-28,0.04131652792741527,0.04203277126224693,0.03892843746861128,0.039166878908872604,222768000
1999-10-29,0.03964467048493374,0.04298836386259923,0.0394062291067327,0.04227212071418762,330528000
1999-11-01,0.041555873757473716,0.04657049435060891,0.041555873757473716,0.04489864781498909,782544000
1999-11-02,0.045735036550541695,0.048003907579419546,0.04537645715036859,0.04776454716920853,837504000
1999-11-03,0.04967575964435502,0.053735697187369265,0.04931718018163174,0.05242151394486427,2011680000
1999-11-04,0.05301943586198499,0.05719859099713408,0.05301943586198499,0.05576518923044205,1260336000
1999-11-05,0.05731782685065038,0.05779562527420116,0.051347601386013436,0.05397413298487663,616368000
1999-11-08,0.052302281182889085,0.05707938012381545,0.05063043782205181,0.05552675575017929,470016000
1999-11-09,0.055407530638625864,0.055645972017783096,0.052541639019678205,0.054690368473529816,272352000
1999-11-10,0.05487011274247766,0.05492972222595863,0.0531386567655717,0.05421347916126251,144048000
1999-11-11,0.05421348968191611,0.060899954523080564,0.05301944467113954,0.05803406611084938,562704000
1999-11-12,0.0605422906039128,0.0611393079161644,0.05707937495914441,0.0611393079161644,501504000
1999-11-15,0.06155659288400675,0.06340819075724292,0.058989674183306355,0.059945277869701385,362208000
1999-11-16,0.06137775715783171,0.0668710957704052,0.061139312354876636,0.06567705422639847,723792000
1999-11-17,0.06687109354361707,0.07164727322623193,0.06591549000157008,0.06818436086177826,786384000
1999-11-18,0.06961686534269126,0.07021480526478646,0.06782579920214679,0.0684228166937828,235968000
1999-11-19,0.07666280898862027,0.08478268159780854,0.07642344860966864,0.08191678673028946,2165184000
1999-11-22,0.0840068397666877,0.08406644926637134,0.07690126304711867,0.08179758489131927,540192000
1999-11-23,0.07343834541805165,0.07678203909822218,0.0726028832131591,0.07594657689332962,553248000
1999-11-24,0.07558801211620057,0.0764234744827765,0.06794593524753,0.07355758547782898,406848000
1999-11-26,0.07284129857333513,0.0735575483969083,0.07069165400386161,0.07308065891265869,71760000
1999-11-29,0.07284131710317453,0.07379692067634887,0.06878138727076018,0.0704532340168953,298608000
1999-11-30,0.07069167902591626,0.07188572752076876,0.06615394353866577,0.06615394353866577,314688000
1999-12-01,0.06615395071341863,0.07045324867324368,0.06615395071341863,0.06949764490127563,223536000
1999-12-02,0.06973699949201982,0.07558801002004985,0.06973699949201982,0.07463240623474121,309888000
1999-12-03,0.0753486398834146,0.0766628229646307,0.07188572708245994,0.07284132391214371,342768000
1999-12-06,0.0730807197890426,0.07522945055121433,0.0730807197890426,0.07487179338932037,178608000
1999-12-07,0.07546879015505052,0.07558801600876279,0.06949765137767232,0.07236354053020477,186384000
1999-12-08,0.07212507594362218,0.07630423854331593,0.07188572236954358,0.07558799535036087,201696000
1999-12-09,0.07546879798440295,0.07737909030691385,0.07069170061424145,0.07331915199756622,214944000
1999-12-10,0.07463237911315675,0.07499095844764536,0.07116946712560296,0.07248272746801376,98304000
1999-12-13,0.07164726984737546,0.07415457855153847,0.07069166635039435,0.07224429398775101,183840000
1999-12-14,0.07236353153455206,0.07415459758252048,0.07033402064161935,0.071050263941288,273888000
1999-12-15,0.07057245660882992,0.07093103601235311,0.0671095439545879,0.06878139078617096,205968000
1999-12-16,0.06913997721904398,0.07021479994141054,0.06806515449667741,0.06830359250307083,132576000
1999-12-17,0.07021481058971688,0.07296056513247162,0.06985623109535775,0.07188574224710464,262080000
1999-12-20,0.07200585148882614,0.07925999293535532,0.06949762710771505,0.07785685360431671,402432000
1999-12-21,0.07785686130446363,0.0813197739579774,0.0749909728693163,0.08120055496692657,388368000
1999-12-22,0.08143900704923307,0.08406645090392743,0.07833467352214508,0.08311085402965546,251184000
1999-12-23,0.08323008331588942,0.08884264238951281,0.08287241943380733,0.08860420435667038,280224000
1999-12-27,0.09051449006697823,0.09063371591686392,0.08430490661429184,0.08526051044464111,202416000
1999-12-28,0.08526048367955258,0.08836481663254026,0.0847826853307783,0.08502112329006195,179184000
1999-12-29,0.08484228104888664,0.08884260056026473,0.08478267156874161,0.0878870040178299,132144000
1999-12-30,0.08788704539715997,0.08920122870208647,0.08645455184066692,0.08860420435667038,139776000
1999-12-31,0.08842442849450992,0.0897982209206827,0.08812637420459317,0.0896780863404274,127344000
2000-01-03,0.09027602249865875,0.09099226563005505,0.08430487903359178,0.08943963795900345,300912000
2000-01-04,0.08788703957119114,0.08812639318584009,0.08263305349278748,0.08705157041549683,300480000
2000-01-05,0.08454425421370032,0.08597674072715333,0.08299162627096561,0.08418567478656769,188352000
2000-01-06,0.08418568684946964,0.08418568684946964,0.07546878706253704,0.07869234681129456,120480000
2000-01-07,0.0783346559630519,0.08084196465647128,0.07714060768741722,0.08000650256872177,71184000
2000-01-10,0.08024493634984346,0.08597671898186422,0.07881245019869579,0.08263302594423294,239856000
2000-01-11,0.08215524217277724,0.0831108457850711,0.07928934693336487,0.07928934693336487,148128000
2000-01-12,0.07928934925755747,0.07940949068122832,0.0761850159474222,0.0772598385810852,123552000
2000-01-13,0.07714061399372911,0.08120055064975559,0.07618501042272126,0.08048339188098907,132192000
2000-01-14,0.08167834683423154,0.08728998819810894,0.08143898646098645,0.08394629508256912,604560000
2000-01-18,0.08502110088471787,0.08788699512318178,0.0812005257976801,0.08752933144569397,261648000
2000-01-19,0.0878870223490636,0.0878870223490636,0.08597673079736211,0.08669297397136688,164688000
2000-01-20,0.0874101291249584,0.0921863087724291,0.08573828244558299,0.08645452558994293,179568000
2000-01-21,0.08621517968223764,0.086573759084933,0.08334928442028681,0.08549893647432327,544272000
2000-01-24,0.08824562274417105,0.08824562274417105,0.08120057028432134,0.0816783756017685,256944000
2000-01-25,0.08203598252069642,0.08287236679822511,0.07833463344829167,0.08096116036176682,237120000
2000-01-26,0.08096120525772557,0.08311085760046,0.07618502454500967,0.07761751115322113,232464000
2000-01-27,0.07821454066116118,0.07821454066116118,0.07069168964006309,0.07355758547782898,458208000
2000-01-28,0.07260288653130366,0.07308068495016924,0.06854294945237288,0.07140883803367615,194448000
2000-01-31,0.07176650428290998,0.0733191322547363,0.06687110479548596,0.07081182301044464,182400000
2000-02-01,0.07093102235654011,0.07308066716886741,0.06830357240878494,0.07248272746801376,92976000
2000-02-02,0.07284132032283558,0.07594657598239604,0.07248274092178979,0.07451316714286804,149040000
2000-02-03,0.07690124606341632,0.07845387366900594,0.07522939948478903,0.07570720463991165,108240000
2000-02-04,0.07809531121986786,0.07809531121986786,0.0759465814512803,0.07749828696250916,123696000
2000-02-07,0.07785683512806847,0.07785683512806847,0.07260285841872194,0.07272207736968994,217488000
2000-02-08,0.07451316363232571,0.07881246068525065,0.07260287892178811,0.07618501037359238,468816000
2000-02-09,0.0790509281822202,0.08036419591636339,0.07797610531862018,0.07809532433748245,589056000
2000-02-10,0.08287242119126918,0.09553003316343692,0.08287242119126918,0.09409663081169128,970080000
2000-02-11,0.09875356299931184,0.098873704420597,0.08860418545631672,0.09553001075983047,423792000
2000-02-14,0.09576844872973352,0.11081414669752121,0.09481284517670435,0.11081414669752121,650112000
2000-02-15,0.1110535224931267,0.11117274149212886,0.10197804452226217,0.1065157800912857,450480000
2000-02-16,0.1077098330377799,0.1151134643704216,0.10651578447229841,0.1114111840724945,1019568000
2000-02-17,0.11129192727451871,0.11606902184611351,0.10962008083076889,0.11535186320543289,535776000
2000-02-18,0.11368004011986822,0.13039850115974422,0.1128445779413691,0.12872666120529175,960864000
2000-02-22,0.12466666715325102,0.12633759074242526,0.12036736512482804,0.12514354288578033,542496000
2000-02-23,0.12371114959122163,0.1271740631496444,0.12215852817813574,0.125860795378685,511392000
2000-02-24,0.12657705755473647,0.12741252000727635,0.11941186284064628,0.12466676533222198,244320000
2000-02-25,0.12478593993070555,0.12478593993070555,0.11176975222419203,0.11690450459718704,278736000
2000-02-28,0.11630748662499986,0.11750153506066113,0.11415784823401598,0.11606904864311218,517872000
2000-02-29,0.11535186797229015,0.12371109370366455,0.11535186797229015,0.12227769196033478,306048000
2000-03-01,0.1222776956381532,0.1222776956381532,0.11678527322823952,0.11869556456804276,383568000
2000-03-02,0.11965117353528174,0.11965117353528174,0.11033726555415212,0.11069492250680923,191040000
2000-03-03,0.11081414326907953,0.1136800314092714,0.1098594553429995,0.11248598992824554,273696000
2000-03-06,0.1132031450872537,0.12180082290201387,0.11081413977042795,0.11176974326372147,432096000
2000-03-07,0.14329454274833403,0.16669946656376852,0.1370849613295731,0.15917661786079407,1952208000
2000-03-08,0.1590867692702037,0.161923303909549,0.1475938481387081,0.16048990190029144,668736000
2000-03-09,0.16240022868680082,0.20634420229481204,0.16192333895609315,0.19162681698799133,952944000
2000-03-10,0.20156795721497764,0.2770357980537713,0.20013455535051305,0.22544977068901062,2161200000
2000-03-13,0.2044339070687042,0.28658915383633327,0.2025226995782705,0.2851566672325134,2415168000
2000-03-14,0.2836039991222387,0.2836039991222387,0.2063441611135431,0.21040409803390503,1567776000
2000-03-15,0.22548007594412295,0.23130174566453413,0.19488061527404726,0.20180644094944,995616000
2000-03-16,0.20825442361238414,0.215419615246563,0.17696898108262069,0.17992383241653442,750384000
2000-03-17,0.17577496542172466,0.20443387652329822,0.17574469604301962,0.19082066416740417,557616000
2000-03-20,0.19834352362800223,0.204672324910206,0.184611091585043,0.1907014548778534,365280000
2000-03-21,0.19105910953809924,0.19273094956730613,0.1662216962876736,0.1812673956155777,536640000
2000-03-22,0.1827008076256586,0.18819323131717736,0.17959555171869448,0.1825815886259079,230592000
2000-03-23,0.18090969876882176,0.19583617694165836,0.1805511262435192,0.18580509722232819,309408000
2000-03-24,0.18461106448659792,0.19297029083855086,0.17195345011452512,0.17804381251335144,231600000
